Cohen's kappa,#False,#Correct,Error,Accuracy,currentIteration,maxIterations,qualityMeasure,prunning method,enabReduced,minNum,splitAver,Column Header,binNomSplit,useFirstSplit,RowID,knime.workspace
0.827961922238789,20,130,0.13333333333333333,0.8666666666666667,109,12800,Gain ratio,No pruning,True,3,false,AVERAGE_TEMPERATURE,true,false,Row109,/home/z/knime-workspace
0.7488520778843358,29,120,0.19463087248322147,0.8053691275167785,110,12800,Gain ratio,No pruning,True,3,false,AVERAGE_TEMPERATURE,false,true,Row110,/home/z/knime-workspace
0.7641921397379913,27,121,0.18243243243243243,0.8175675675675675,111,12800,Gain ratio,No pruning,True,3,false,AVERAGE_TEMPERATURE,false,false,Row111,/home/z/knime-workspace
0.8365450791465933,19,131,0.12666666666666668,0.8733333333333333,112,12800,Gain ratio,No pruning,True,3,false,AVERAGE_HUMIDITY,true,true,Row112,/home/z/knime-workspace
0.827961922238789,20,130,0.13333333333333333,0.8666666666666667,113,12800,Gain ratio,No pruning,True,3,false,AVERAGE_HUMIDITY,true,false,Row113,/home/z/knime-workspace
0.7290497844445757,31,117,0.20945945945945946,0.7905405405405406,114,12800,Gain ratio,No pruning,True,3,false,AVERAGE_HUMIDITY,false,true,Row114,/home/z/knime-workspace
0.7641921397379913,27,121,0.18243243243243243,0.8175675675675675,115,12800,Gain ratio,No pruning,True,3,false,AVERAGE_HUMIDITY,false,false,Row115,/home/z/knime-workspace
0.7848166637975557,25,125,0.16666666666666666,0.8333333333333334,116,12800,Gain ratio,No pruning,True,3,false,AVERAGE_WIND_SPEED,true,true,Row116,/home/z/knime-workspace
0.827961922238789,20,130,0.13333333333333333,0.8666666666666667,117,12800,Gain ratio,No pruning,True,3,false,AVERAGE_WIND_SPEED,true,false,Row117,/home/z/knime-workspace
0.7936844518310505,24,126,0.16,0.84,118,12800,Gain ratio,No pruning,True,3,false,AVERAGE_WIND_SPEED,false,true,Row118,/home/z/knime-workspace
0.7641921397379913,27,121,0.18243243243243243,0.8175675675675675,119,12800,Gain ratio,No pruning,True,3,false,AVERAGE_WIND_SPEED,false,false,Row119,/home/z/knime-workspace
